Flight Information:
Launch Date:            	     	                       	Tuesday, 02 July 2019	     	                   	          	Launch Time:    	     	             	22:35:39  	          	        	End of Ascent:	     	         	00:53:32
Station name:           	     	                       	                     	     	                   	          	Number of sonde:	     	             	19002086
Ground values:
Pressure:               	     	                       	874.4 hPa            	     	                   	          	Temperature:    	     	             	16.4 ?C   	          	        	Humidity:     	     	         	12 %
Wind Direction:         	     	                       	235 ?                	     	                   	          	Wind Speed:     	     	             	3 m/s     	          	        	Cloud group:  	     	         	9////
Position:
Longitude:              	     	                       	-71.063 ?            	     	                   	          	Latitude:       	     	             	-30.250 ? 	          	        	Altitude:     	     	         	1283 m
Staff:
Company:                	     	                       	
Operator:               	     	                       	                     	     	                   	          	
Events:
Highest Point:          	     	                       	58.1 hPa             	     	                   	          	19661 m
Tropopauses:            	     	                       	1.: 160.7 hPa        	     	                   	          	                	     	             	
Max Winds:              	     	                       	1.: 145.8 hPa        	     	                   	          	2.: 83.1 hPa    	     	             	
Remarks:

Profile Data:
Time                    	P    	T                      	Hu                   	Ws   	Wd                 	Long.     	Lat.            	Alt  	Geopot       	MRI       	RI        	Dewp.   	Virt. Temp    	Rs   	Elevation	Azimuth 	Range	D
[sec]                   	[hPa]	[?C]                   	[%]                  	[m/s]	[?]                	[?]       	[?]             	[m]  	[m]          	          	          	[?C]    	[?C]          	[m/s]	[?]      	[?]     	[m]  	[kg/m3]
2998                    	69.8 	-63.2                  	7                    	18.7 	253                	-70.601385	-29.925243      	18622	18543        	2950.064  	26.425    	-80.4   	-63.2         	5.1  	16.6     	051     	59916	0.115866
2999                    	69.8 	-63.2                  	7                    	18.6 	253                	-70.601202	-29.925207      	18627	18548        	2950.842  	26.403    	-80.4   	-63.2         	5.1  	16.6     	051     	59933	0.115766
3000                    	69.7 	-63.2                  	7                    	18.5 	254                	-70.601019	-29.925171      	18632	18553        	2951.620  	26.380    	-80.3   	-63.2         	5.1  	16.6     	051     	59950	0.115666
3001                    	69.6 	-63.2                  	7                    	18.4 	254                	-70.600836	-29.925135      	18637	18558        	2952.383  	26.358    	-80.3   	-63.2         	5.1  	16.6     	051     	59967	0.115566
3002                    	69.6 	-63.2                  	7                    	18.3 	254                	-70.600653	-29.925099      	18642	18563        	2953.161  	26.336    	-80.3   	-63.2         	5.1  	16.6     	051     	59984	0.115466
3003                    	69.5 	-63.1                  	7                    	18.2 	255                	-70.600470	-29.925063      	18647	18568        	2953.940  	26.314    	-80.3   	-63.1         	5.1  	16.6     	051     	60001	0.115370
3004                    	69.5 	-63.2                  	7                    	18.1 	255                	-70.600287	-29.925027      	18652	18573        	2954.704  	26.293    	-80.3   	-63.2         	5.1  	16.6     	051     	60018	0.115278
3005                    	69.4 	-63.2                  	7                    	18.0 	256                	-70.600104	-29.924992      	18657	18578        	2955.485  	26.273    	-80.3   	-63.2         	5.1  	16.6     	051     	60035	0.115187
3006                    	69.4 	-63.2                  	7                    	17.9 	256                	-70.599921	-29.924956      	18662	18583        	2956.249  	26.252    	-80.4   	-63.2         	5.1  	16.6     	051     	60052	0.115095
3007                    	69.3 	-63.2                  	7                    	17.8 	256                	-70.599738	-29.924920      	18668	18588        	2957.029  	26.232    	-80.4   	-63.2         	5.1  	16.6     	051     	60069	0.115004
3008                    	69.3 	-63.2                  	7                    	17.7 	257                	-70.599555	-29.924884      	18673	18593        	2957.810  	26.211    	-80.4   	-63.2         	5.1  	16.6     	051     	60086	0.114913
3009                    	69.2 	-63.2                  	7                    	17.6 	257                	-70.599372	-29.924848      	18678	18598        	2958.574  	26.191    	-80.4   	-63.2         	5.1  	16.6     	051     	60103	0.114821
3010                    	69.1 	-63.2                  	7                    	17.5 	257                	-70.599189	-29.924812      	18683	18603        	2959.354  	26.171    	-80.4   	-63.2         	5.1  	16.6     	051     	60120	0.114730
3011                    	69.1 	-63.2                  	7                    	17.6 	257                	-70.599006	-29.924776      	18688	18608        	2960.119  	26.150    	-80.4   	-63.2         	5.1  	16.6     	051     	60137	0.114639
3012                    	69.0 	-63.2                  	7                    	17.7 	258                	-70.598823	-29.924740      	18693	18613        	2960.899  	26.130    	-80.4   	-63.2         	5.1  	16.6     	051     	60154	0.114548
3013                    	69.0 	-63.2                  	7                    	17.8 	258                	-70.598640	-29.924704      	18698	18618        	2961.679  	26.109    	-80.4   	-63.2         	5.1  	16.6     	051     	60171	0.114457
3014                    	68.9 	-63.2                  	7                    	17.8 	258                	-70.598457	-29.924668      	18703	18623        	2962.444  	26.088    	-80.4   	-63.2         	5.1  	16.6     	051     	60188	0.114366
3015                    	68.9 	-63.2                  	7                    	17.9 	258                	-70.598274	-29.924632      	18708	18628        	2963.224  	26.068    	-80.4   	-63.2         	5.1  	16.6     	051     	60206	0.114275
3016                    	68.8 	-63.2                  	7                    	18.0 	258                	-70.598091	-29.924596      	18713	18633        	2963.988  	26.047    	-80.4   	-63.2         	5.1  	16.6     	051     	60223	0.114184
3017                    	68.7 	-63.2                  	7                    	18.1 	258                	-70.597908	-29.924560      	18718	18638        	2964.768  	26.026    	-80.4   	-63.2         	5.1  	16.6     	051     	60240	0.114093
3018                    	68.7 	-63.2                  	7                    	18.1 	258                	-70.597720	-29.924529      	18723	18643        	2965.548  	26.006    	-80.4   	-63.2         	5.1  	16.6     	051     	60257	0.114003
3019                    	68.6 	-63.2                  	7                    	18.2 	259                	-70.597528	-29.924500      	18729	18648        	2966.359  	25.985    	-80.4   	-63.2         	5.2  	16.6     	051     	60274	0.113909
3020                    	68.6 	-63.2                  	7                    	18.3 	259                	-70.597337	-29.924471      	18734	18654        	2967.154  	25.964    	-80.5   	-63.2         	5.2  	16.6     	051     	60291	0.113816
3021                    	68.5 	-63.2                  	7                    	18.4 	259                	-70.597145	-29.924443      	18739	18659        	2967.950  	25.942    	-80.5   	-63.2         	5.2  	16.6     	051     	60309	0.113723
3022                    	68.5 	-63.2                  	7                    	18.4 	259                	-70.596953	-29.924414      	18744	18664        	2968.745  	25.921    	-80.5   	-63.2         	5.2  	16.6     	051     	60326	0.113630
3023                    	68.4 	-63.2                  	7                    	18.5 	259                	-70.596762	-29.924385      	18749	18669        	2969.540  	25.900    	-80.5   	-63.2         	5.2  	16.6     	051     	60343	0.113537
3024                    	68.3 	-63.3                  	7                    	18.6 	259                	-70.596570	-29.924356      	18755	18674        	2970.351  	25.879    	-80.5   	-63.3         	5.2  	16.6     	051     	60360	0.113444
3025                    	68.3 	-63.3                  	7                    	18.7 	259                	-70.596378	-29.924328      	18760	18680        	2971.147  	25.858    	-80.5   	-63.3         	5.2  	16.6     	051     	60378	0.113351
3026                    	68.2 	-63.3                  	7                    	18.7 	260                	-70.596187	-29.924299      	18765	18685        	2971.942  	25.837    	-80.5   	-63.3         	5.2  	16.6     	051     	60395	0.113259
3027                    	68.2 	-63.3                  	7                    	18.8 	260                	-70.595995	-29.924270      	18770	18690        	2972.737  	25.816    	-80.5   	-63.3         	5.2  	16.6     	051     	60412	0.113166
3028                    	68.1 	-63.3                  	7                    	18.9 	260                	-70.595804	-29.924242      	18776	18695        	2973.548  	25.795    	-80.5   	-63.3         	5.2  	16.6     	051     	60429	0.113074
3029                    	68.1 	-63.3                  	7                    	19.0 	260                	-70.595612	-29.924213      	18781	18700        	2974.344  	25.774    	-80.5   	-63.3         	5.2  	16.6     	051     	60447	0.112981
3030                    	68.0 	-63.3                  	7                    	19.0 	260                	-70.595420	-29.924184      	18786	18706        	2975.139  	25.753    	-80.5   	-63.3         	5.2  	16.6     	051     	60464	0.112889
3031                    	67.9 	-63.3                  	7                    	19.0 	260                	-70.595229	-29.924156      	18791	18711        	2975.934  	25.732    	-80.6   	-63.3         	5.2  	16.6     	051     	60481	0.112797
3032                    	67.9 	-63.3                  	7                    	19.0 	260                	-70.595037	-29.924127      	18796	18716        	2976.746  	25.711    	-80.6   	-63.3         	5.2  	16.6     	051     	60498	0.112706
3033                    	67.8 	-63.3                  	7                    	19.0 	260                	-70.594845	-29.924098      	18802	18721        	2977.541  	25.690    	-80.6   	-63.3         	5.2  	16.6     	051     	60516	0.112615
3034                    	67.8 	-63.3                  	7                    	19.0 	260                	-70.594654	-29.924070      	18807	18726        	2978.337  	25.669    	-80.6   	-63.3         	5.2  	16.6     	051     	60533	0.112523
3035                    	67.7 	-63.3                  	7                    	19.0 	260                	-70.594462	-29.924041      	18812	18731        	2979.132  	25.648    	-80.6   	-63.3         	5.2  	16.6     	051     	60550	0.112432
3036                    	67.7 	-63.3                  	7                    	19.0 	260                	-70.594270	-29.924012      	18817	18737        	2979.928  	25.627    	-80.6   	-63.3         	5.2  	16.6     	051     	60567	0.112341
3037                    	67.6 	-63.3                  	7                    	19.0 	260                	-70.594079	-29.923983      	18823	18742        	2980.739  	25.607    	-80.6   	-63.3         	5.2  	16.6     	051     	60585	0.112250
3038                    	67.5 	-63.3                  	7                    	19.1 	260                	-70.593887	-29.923955      	18828	18747        	2981.535  	25.586    	-80.6   	-63.3         	5.2  	16.6     	051     	60602	0.112159
3039                    	67.5 	-63.3                  	7                    	19.1 	260                	-70.593695	-29.923926      	18833	18752        	2982.330  	25.565    	-80.6   	-63.3         	5.2  	16.6     	051     	60619	0.112068
3040                    	67.4 	-63.4                  	7                    	19.1 	260                	-70.593504	-29.923897      	18838	18757        	2983.126  	25.544    	-80.7   	-63.4         	5.2  	16.6     	051     	60637	0.111977
3041                    	67.4 	-63.4                  	7                    	19.1 	260                	-70.593312	-29.923869      	18843	18763        	2983.938  	25.524    	-80.7   	-63.4         	5.2  	16.6     	051     	60654	0.111886
3042                    	67.3 	-63.4                  	7                    	19.1 	260                	-70.593120	-29.923840      	18849	18768        	2984.734  	25.504    	-80.7   	-63.4         	5.2  	16.6     	051     	60671	0.111796
3043                    	67.3 	-63.4                  	7                    	19.1 	260                	-70.592929	-29.923811      	18854	18773        	2985.531  	25.484    	-80.7   	-63.4         	5.2  	16.6     	052     	60688	0.111705
3044                    	67.2 	-63.4                  	7                    	19.1 	260                	-70.592737	-29.923783      	18859	18778        	2986.328  	25.465    	-80.7   	-63.4         	5.2  	16.6     	052     	60706	0.111618
3045                    	67.1 	-63.4                  	7                    	19.1 	260                	-70.592545	-29.923754      	18864	18783        	2987.126  	25.446    	-80.7   	-63.4         	5.2  	16.6     	052     	60723	0.111532
